id;Nombre;Departamento;Acortado;Estado
68160;Cepitá;68;;Activo
68162;Cerrito;68;;Activo
68167;Charalá;68;;Activo
68169;Charta;68;;Activo
68176;Chimá;68;;Activo
68179;Chipatá;68;;Activo
68190;Cimitarra;68;;Activo
68207;Concepción;68;;Activo
68209;Confines;68;;Activo
68211;Contratación;68;;Activo
68217;Coromoro;68;;Activo
68229;Curití;68;;Activo
68235;El Carmen de Chucurí;68;;Activo
68245;El Guacamayo;68;;Activo
68250;El Peñón;68;;Activo
68255;El Playón;68;;Activo
68264;Encino;68;;Activo
68266;Enciso;68;;Activo
68271;Florián;68;;Activo
68276;Floridablanca;68;;Activo
68296;Galán;68;;Activo
68298;Gambita;68;;Activo
68307;Girón;68;;Activo
68318;Guaca;68;;Activo
68320;Guadalupe;68;;Activo
68322;Guapotá;68;;Activo
68324;Guavatá;68;;Activo
68327;Güepsa;68;;Activo
68344;Hato;68;;Activo
68368;Jesús María;68;;Activo
68370;Jordán;68;;Activo
68377;La Belleza;68;;Activo
68385;Landázuri;68;;Activo
68397;La Paz;68;;Activo
68406;Lebríja;68;;Activo
68418;Los Santos;68;;Activo
68425;Macaravita;68;;Activo
68432;Málaga;68;;Activo
68444;Matanza;68;;Activo
68464;Mogotes;68;;Activo
68468;Molagavita;68;;Activo
68498;Ocamonte;68;;Activo
68500;Oiba;68;;Activo
68502;Onzaga;68;;Activo
68522;Palmar;68;;Activo
68524;Palmas del Socorro;68;;Activo
68533;Páramo;68;;Activo
68547;Piedecuesta;68;;Activo
68549;Pinchote;68;;Activo
68572;Puente Nacional;68;;Activo
68573;Puerto Parra;68;;Activo
68575;Puerto Wilches;68;;Activo
68615;Rionegro;68;;Activo
68655;Sabana de Torres;68;;Activo
68669;San Andrés;68;;Activo
68673;San Benito;68;;Activo
68679;San Gil;68;;Activo
68682;San Joaquín;68;;Activo
68684;San José de Miranda;68;;Activo
68686;San Miguel;68;;Activo
68689;San Vicente de Chucurí;68;;Activo
68705;Santa Bárbara;68;;Activo
68720;Santa Helena del Opón;68;;Activo
68745;Simacota;68;;Activo
68755;Socorro;68;;Activo
68770;Suaita;68;;Activo
68773;Sucre;68;;Activo
68780;Suratá;68;;Activo
68820;Tona;68;;Activo
68855;Valle de San José;68;;Activo
68861;Vélez;68;;Activo
68867;Vetas;68;;Activo
68872;Villanueva;68;;Activo
68895;Zapatoca;68;;Activo
70001;Sincelejo;70;;Activo
70110;Buenavista;70;;Activo
70124;Caimito;70;;Activo
70204;Coloso;70;;Activo
70215;Corozal;70;;Activo
70221;Coveñas;70;;Activo
70230;Chalán;70;;Activo
70233;El Roble;70;;Activo
70235;Galeras;70;;Activo
70265;Guaranda;70;;Activo
70400;La Unión;70;;Activo
70418;Los Palmitos;70;;Activo
70429;Majagual;70;;Activo
70473;Morroa;70;;Activo
70508;Ovejas;70;;Activo
70523;Palmito;70;;Activo
70670;Sampués;70;;Activo
70678;San Benito Abad;70;;Activo
70702;San Juan de Betulia;70;;Activo
70708;San Marcos;70;;Activo
70713;San Onofre;70;;Activo
70717;San Pedro;70;;Activo
70742;San Luis de Sincé;70;;Activo
70771;Sucre;70;;Activo
70820;Santiago de Tolú;70;;Activo
70823;Tolú Viejo;70;;Activo
73001;Ibagué;73;;Activo
73024;Alpujarra;73;;Activo
73026;Alvarado;73;;Activo
73030;Ambalema;73;;Activo
73043;Anzoátegui;73;;Activo
73055;Armero;73;;Activo
73067;Ataco;73;;Activo
73124;Cajamarca;73;;Activo
73148;Carmen de Apicala;73;;Activo
73152;Casabianca;73;;Activo
73168;Chaparral;73;;Activo
73200;Coello;73;;Activo
73217;Coyaima;73;;Activo
73226;Cunday;73;;Activo
73236;Dolores;73;;Activo
73268;Espinal;73;;Activo
73270;Falan;73;;Activo
73275;Flandes;73;;Activo
73283;Fresno;73;;Activo
73319;Guamo;73;;Activo
73347;Herveo;73;;Activo
73349;Honda;73;;Activo
73352;Icononzo;73;;Activo
73408;Lérida;73;;Activo
73411;Líbano;73;;Activo
73443;Mariquita;73;;Activo
73449;Melgar;73;;Activo
73461;Murillo;73;;Activo
73483;Natagaima;73;;Activo
73504;Ortega;73;;Activo
73520;Palocabildo;73;;Activo
73547;Piedras;73;;Activo
73555;Planadas;73;;Activo
73563;Prado;73;;Activo
73585;Purificación;73;;Activo
73616;Rio Blanco;73;;Activo
73622;Roncesvalles;73;;Activo
73624;Rovira;73;;Activo
73671;Saldaña;73;;Activo
73675;San Antonio;73;;Activo
73678;San Luis;73;;Activo
73686;Santa Isabel;73;;Activo
73770;Suárez;73;;Activo
73854;Valle de San Juan;73;;Activo
73861;Venadillo;73;;Activo
73870;Villahermosa;73;;Activo
73873;Villarrica;73;;Activo
76001;Cali;76;;Activo
76020;Alcalá;76;;Activo
76036;Andalucía;76;;Activo
76041;Ansermanuevo;76;;Activo
76054;Argelia;76;;Activo
76100;Bolívar;76;;Activo
76109;Buenaventura;76;;Activo
76111;Buga;76;;Activo
76113;Bugalagrande;76;;Activo
76122;Caicedonia;76;;Activo
76126;Calima;76;;Activo
76130;Candelaria;76;;Activo
76147;Cartago;76;;Activo
76233;Dagua;76;;Activo
76243;El Águila;76;;Activo
76246;El Cairo;76;;Activo
76248;El Cerrito;76;;Activo
76250;El Dovio;76;;Activo
76275;Florida;76;;Activo
76306;Ginebra;76;;Activo
76318;Guacarí;76;;Activo
76364;Jamundí;76;;Activo
76377;La Cumbre;76;;Activo
76400;La Unión;76;;Activo
76403;La Victoria;76;;Activo
76497;Obando;76;;Activo
76520;Palmira;76;;Activo
76563;Pradera;76;;Activo
76606;Restrepo;76;;Activo
76616;Riofrío;76;;Activo
76622;Roldanillo;76;;Activo
76670;San Pedro;76;;Activo
76736;Sevilla;76;;Activo
76823;Toro;76;;Activo
76828;Trujillo;76;;Activo
76834;Tuluá;76;;Activo
76845;Ulloa;76;;Activo
76863;Versalles;76;;Activo
76869;Vijes;76;;Activo
76890;Yotoco;76;;Activo
76892;Yumbo;76;;Activo
76895;Zarzal;76;;Activo
81001;Arauca;81;;Activo
81065;Arauquita;81;;Activo
81220;Cravo Norte;81;;Activo
81300;Fortul;81;;Activo
81591;Puerto Rondón;81;;Activo
81736;Saravena;81;;Activo
81794;Tame;81;;Activo
85001;Yopal;85;;Activo
85010;Aguazul;85;;Activo
85015;Chámeza;85;;Activo
85125;Hato Corozal;85;;Activo
85136;La Salina;85;;Activo
85139;Maní;85;;Activo
85162;Monterrey;85;;Activo
85225;Nunchía;85;;Activo
85230;Orocué;85;;Activo
85250;Paz de Ariporo;85;;Activo
85263;Pore;85;;Activo
85279;Recetor;85;;Activo
85300;Sabanalarga;85;;Activo
85315;Sácama;85;;Activo
85325;San Luis de Gaceno;85;;Activo
85400;Támara;85;;Activo
85410;Tauramena;85;;Activo
85430;Trinidad;85;;Activo
85440;Villanueva;85;;Activo
86001;Mocoa;86;;Activo
86219;Colón;86;;Activo
86320;Orito;86;;Activo
86568;Puerto Asís;86;;Activo
86569;Puerto Caicedo;86;;Activo
86571;Puerto Guzmán;86;;Activo
86573;Leguízamo;86;;Activo
86749;Sibundoy;86;;Activo
86755;San Francisco;86;;Activo
86757;San Miguel;86;;Activo
86760;Santiago;86;;Activo
86865;Valle de Guamez;86;;Activo
86885;Villagarzón;86;;Activo
88001;San Andrés;88;;Activo
88564;Providencia;88;;Activo
91001;Leticia;91;;Activo
91263;El Encanto;91;;Activo
91405;La Chorrera;91;;Activo
91407;La Pedrera;91;;Activo
91430;La Victoria;91;;Activo
91460;Miriti Paraná;91;;Activo
91530;Puerto Alegría;91;;Activo
91536;Puerto Arica;91;;Activo
91540;Puerto Nariño;91;;Activo
91669;Puerto Santander;91;;Activo
91798;Tarapacá;91;;Activo
94001;Inírida;94;;Activo
94343;Barranco Minas;94;;Activo
94663;Mapiripana;94;;Activo
94883;San Felipe;94;;Activo
94884;Puerto Colombia;94;;Activo
94885;La Guadalupe;94;;Activo
94886;Cacahual;94;;Activo
94887;Pana Pana;94;;Activo
94888;Morichal;94;;Activo
95001;San José del Guaviare;95;;Activo
95015;Calamar;95;;Activo
95025;El Retorno;95;;Activo
95200;Miraflores;95;;Activo
97001;Mitú;97;;Activo
97161;Caruru;97;;Activo
97511;Pacoa;97;;Activo
97666;Taraira;97;;Activo
97777;Papunaua;97;;Activo
97889;Yavaraté;97;;Activo
99001;Puerto Carreño;99;;Activo
99524;La Primavera;99;;Activo
99624;Santa Rosalía;99;;Activo
99773;Cumaribo;99;;Activo
